Era,Poem,Romaji,My translation,俳人,Poet,Dates,Season,Kigo,Original source ,Modern Source,Notes,Maegaki,NKBZ,俳句大観,名歌名句辞典,俳句の歴史,現代俳句,自選自解,蝸牛,古典俳句,Ueda Haiku,Keene World,Keene Dawn,Blyth Haiku,Blyth History,Fay Aoyagi,English Saijiki,21 Century,Other translation,Saijiki priority
Modern,簗にゐてあめつち水の音となる,"Yana ni ite
ametsuchi mizu no
oto to naru","At a fish weir
heaven and earth are just
water sounds.",佐野良太,Sano Ryota,,Summer,魚簗  Yana  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,雪洞を吹き消す風や涼み台,"Bonbori wo
fuki-kesu kaze ya
suzumi-dai","The hand-lantern,
blown out by a breeze —
platform for cooling.",赤木格堂,Akagi Kakudo,,Summer,納涼  Suzumi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,遠花火音して何もなかりけり,"To hanabi
otoshite nani mo
nakari keri","Distant fireworks —
only sounds,
nothing else.",河東碧梧桐,Kawahigashi Hekigodo,1873―1937,Summer,花火  Hanabi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,夏まけとかくしがたなくやつれけり,"Natsu make to
kakushigata naku
yatsure keri","Lost to summer,
no hiding it —
so haggard.",松本たかし,Matsumoto Takashi,1906 - 1956,Summer,夏痩  Natsu yase  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,夏痩や頬も色どらず束ね髪,"Natsu yase ya
ho mo irodorazu
tabane gami","Summer thinness —
cheeks without colour,
bundled hair.",杉田久女,Sugita Hisajo,1890 - 1946,Summer,夏痩  Natsu yase  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,旅の空矢車鳴りて端午なり,"Tabi no sora
yaguruma narite
tango nari","While traveling, the sky
resounds with arrow-wheels —
it's tango.",及川貞,Oikawa Tei,1899 - 1993,Summer,端午  Tango  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,雨がちに端午ちかづく父子かな,"Ame gachi ni
tango chikazuku
oyako kana","Rain seems imminent
as tango approaches;
father and son.",石田波郷,Ishida Hakyo,1913 - 1969,Summer,端午  Tango  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,端午なほ深山ざくらは雲に咲く,"Tango nao
miyama zakura wa
kumo ni saku","Tango, and still
some deep mountain cherry flowers
bloom in clouds.",中村月三,Nakamura Gessan,,Summer,端午  Tango  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,風吹けば来るや隣の鯉幟,"Kaze fukeba
kuru ya tonari no
koi nobori","When the wind blows,
they come! the neighbor's
carp banners.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,鯉幟  Koinobori  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Modern,鯉幟風に折れ又風に伸ぶ,"Koi nobori
kaze ni ore mata
kaze ni nobu","Carp banners —
they fold, then stretch
in the wind.",山口誓子,Yamaguchi Seishi,1901 - 1994,Summer,鯉幟  Koinobori  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,町変り人も変りし鯉のぼり,"Machi kawari
hito mo kawari shi
koi nobori","The town has changed,
people, too, changed —
carp banners.",百合山羽公,Yuriyama Uko,1904 - 1991,Summer,鯉幟  Koinobori  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,鯉幟下ろすときだけ庭狭し,"Koi nobori
orosu toki dake
niwa semashi","Carp banners —
when brought down,
the garden is small.",後藤比奈夫,Goto Hinao,1917 - 2020,Summer,鯉幟  Koinobori  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,神田川祭の中をながれけり,"Kanda-gawa
matsuri no naka wo
nagare keri","Kanda river —
through the center of the festival,
it flowed.",久保田万太郎,Kubota Mantaro,1889―1963,Summer,祭  Matsuri  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,祭囃子目高の水に流れくる,"Matsuri-bayashi
medaka no mizu ni
nagare kuru","Festival music
comes flowing to
killifish' water.",増田龍雨,Masuda Ryuu,,Summer,祭  Matsuri  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,さかづきに映る祭の燈ものみほす,"Sakazuki ni
utsuru matsuri no
hi mo nomi hosu","The festival lamp
reflected in the wine cup,
drunk up.",篠原梵,Shinohara Bon,1910 - 1975,Summer,祭  Matsuri  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,祇園会や錦の上に京の月,"Gion e ya
nishiki no ue ni
kyo no tsuki","Gion festival —
above the brocade,
the capital's moon.",正岡子規,Masaoka Shiki,1864―1902,Summer,祇園会  Gione  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,祇園会や古き錦に汗の玉,"Gion e ya
furuki nishiki ni
ase no tama","Gion festival —
on old brocade,
beads of sweat.",松瀬青々,Matsuse Seisei,1869 - 1937,Summer,祇園会  Gione  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,青茅輪あざやかに野の匂いして,"Ao chino wa
azayakani no no
nioi shite","Green lalong wreath —
vivid with the fragrance
of fields.",平畑静塔,Hirahata Seito,1905 - 1997,Summer,夏越  Nagoshi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,形代や今こそ掌より川波へ,"Kata shiro ya
ima koso te yori
kawanami e","Paper-doll image —
just now left the hand,
in river waves.",松根東洋城,Matsune Toyojo,1878 - 1964,Summer,夏越  Nagoshi  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,金魚玉天神祭映りそむ,"Kingyo dama
Tenjin matsuri
utsuri somu","Goldfish bowl;
the Tenjin festival
begins to reflect.",後藤夜半,Goto Yaban,1895 - 1976,Summer,金魚玉  Kingyodama  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Modern,金魚玉夜の軽雷に汗ばめり,"Kingyo dama
yo no keirai ni
ase bameri","Goldfish bowl —
with night's light thunder,
some sweat beads.",大野林火,Ono Rinka,1904-1982,Summer,金魚玉  Kingyodama  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,金魚玉かがやき昼寝人さめず,"Kingyo dame
kagayaki hirune
bito samezu","The goldfish bowl
shines — the napper
doesn't wake up.",清原枚童,Kiyohara Kaido,,Summer,金魚玉  Kingyodama  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,金魚玉眺めてメロン食ふことも,"Kingyo dama
nagamete meron
ku koto mo","A goldfish bowl
to look at, a melon
to eat, too.",加藤かけい,Kato Kakei,,Summer,金魚玉  Kingyodama  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,彼一語我一語新茶淹れながら,"Kare ichigo
ware ichigo
shincha
ire nagara","He — a word,
I — a word, while making
new tea.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,新茶  Shincha  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,わが碗にをさめしづく新茶くむ,"Waga wan ni
osameshi shizuku
shincha kumu","Into my teacup
the drops settle,
pouring new tea.",皆吉爽雨,Minayashi Sou,1902 - 1983,Summer,新茶  Shincha  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,一筋の糸引出すや繭躍る,"Hito suji no
ito hikidasu ya
mayu odoru","A single line
of thread being drawn —
the cocoon dances.",澤木欣一,Sawaki Kinichi,1919 - 2001,Summer,繭  Mayu  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,母がもぐ白繭黄繭露の中,"Haha ga mogu
shiro mayu ki mayu
tsuyu no naka","Mother picks
white, yellow cocoons,
in the dew.",石原八束,Ishibara Yatsuka,1919 - 1998,Summer,繭  Mayu  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,悉く繭となりたる静けさよ,"Kotogotoku
mayu to naritaru
shizukesa yo","Each and every one
turned into cocoons,
how quiet!",高野素十,Takano Suju,1893-1976,Summer,繭  Mayu  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,疲れ鵜の細きうなじを並べけり,"Tsukare u no
hosoki unaji wo
narabekeri","Tired cormorants —
their thin napes
in a row.",長谷川素逝,Hasegawa Sosei,1907―46,Summer,鵜飼  Ukai  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,行水の女にほれる烏かな,"Gyozui no
onna ni horeru
karasu kana","The tub-bathing
lady, he's fallen for —
Mr. Crow.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,行水  Gyozui  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,1
Modern,行水や月に吹かるるあばら骨,"Gyozui ya
tsuki ni fukaruru
abara bone","Tub-bath —
in moonlight being blown,
the ribs.",臼田亜浪,Usuda Rio,1879 - 1951,Summer,行水  Gyozui  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,行水や暮れしゆく松の深みどり,"Gyozui ya
kure yuku matsu no
fuka midori","Tub-bath —
as dusk falls, the pine's
deep green.",金尾梅の門,Kaneo Umenokado,1900 - 1978,Summer,行水  Gyozui  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,行水や児がつかみをる瓜の蔓,"Gyozui ya
ko ga tsukami oru
uri no tsuru","Tub-bath —
the child is clutching
a melon vine.",大森桐明,Omori Domei,,Summer,行水  Gyozui  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,ひとりづつ座を外しくる端居かな,"Hitori zutsu
za wo hazushi kuru
hashi-i kana","One by one
they leave their seats, come
to sit on the veranda.",苑子,Enshi,,Summer,端居  Hashi-i  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,2
Modern,端居よりこぼれてをり芝に坐し,"Hashi-i yori
i koborete ori
shiba ni zashi","From the veranda,
they spilled down,
sat on the turf.",後藤夜半,Goto Yahan,1895 - 1976,Summer,端居  Hashi-i  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,3
Modern,端居して明日逢ふ人を思ひをり,"Hashi-i shite
asu au hito wo
omoi ori","Sitting on the veranda,
I think of the person
I'll see tomorrow.",星野立子,Hoshino Tatsuko,1903－1984,Summer,端居  Hashi-i  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,早乙女や泥手にはさむ額髪,"Saotome ya
doro te ni hasamu
hitaigami","Rice-planting girl —
between muddy fingers,
a forelock.",村上鬼城,Murakami Kijo,1865-1938,Summer,早乙女  Saotome  [Summer / Jinji],,,,,,,,,,,,,,,,,,,,,,4
Modern,峯入の老いてそのこる美男眉,"Mine iri no
oite mo nokoru
biman mayyu","He enters the peak —
aging, but still
handsome eyebrows.",及川貞,Oikawa Tei,1899 - 1993,Summer,峯入  Mine iri  [Summer / Shukyo],,,,,,,,,,,,,,,,,,,,,,4
Modern,大空の下あるき来て花御堂,"Ozora no
shita aruki kite
hana mido","Walked under
the great sky — to the
flowery pavilion.",吉岡禅寺洞,Yoshioka Zenjido,1889 - 1961,Summer,仏生会  Busshoe  [Spring / Shukyo],,,,,,,,,,,,,,,,,,,,,,4
Modern,初鰹　聞きおよんだる　ばかりなり,"Hatsugatsuo
kiki oyondaru
bakari nari","The first bonito —
so far I've just
heard it.",岡野知十,Okano Chiju,1860 - 1932,Summer,初鰹 Hatsugatsuo — First Bonito,,,,,,,,,,,,,,,,,,,,,,4
Modern,夏虫や昼は美咲く　水ぼとり,"Natsu mushi ya
hiru wa hishi saku
mizubotori","Summer insects —
in daytime, where water
chestnuts bloom.",小杉余子,Kosugi Yoshi,1888 - 1961,Summer,夏の虫 Natsu no mushi — Summer Insects [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,火取虫　外に出ている　宵の人,"Hitori mushi
soto ni dete iru
yoi no hito","Light-drawn insects —
people are all out
this evening.",尾崎紅葉,Ozaki Koyo,1868 - 1903,Summer,"火取虫 Hitori mushi — Light-Drawn Insects, Moths [Summer / Dobutsu]",,,,,,,,,,,,,,,,,,,,,,3
Modern,はためくをやめて　あゆみ入る　火取虫,"Hatameku wo
yamete ayumiru
hitori mushi","They've stopped
fluttering, and walk now —
light-drawn insects.",軽部烏豆子,Karube Utashi,,Summer,"火取虫 Hitori mushi — Light-Drawn Insects, Moths [Summer / Dobutsu]",,,,,,,,,,,,,,,,,,,,,,4
Modern,毛虫いま　駱駝の瘤のごと急ぐ,"Kemushi ima
rakuda no kobu no
goto isogu","The caterpillar now,
with a camel's hump,
hurries.",野見山朱鳥,Nomiyama Shuccho,,Summer,毛虫 Kemushi — Caterpillar [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,毛虫もいま　みどりの餌を終へ　歩みそむ,"Kemushi no ima
midori no ge wo oe
ayumisommu","The caterpillar too,
done with a green meal,
starts to walk.",中村草田男,Nakamura Kusatao,1901‐1983,Summer,毛虫 Kemushi — Caterpillar [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,唖蝉も　鳴きをはりたる　さまをせり,"Oshi zemi mo
naki owari taru
sama wo seri","A dumb cicada, too,
made as though it just
finished a song.",加藤楸邨,Kato Shuson,1905 - 1993,Summer,蝉 Semi — Cicada [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,風わずかに　石の上なる　蝉の殻,"Kaze wazuka ni
ishi no ue naru
semi no kara","The wind slight,
on a rock,
a cicada shell.",高野素十,Takano Suju,1893-1976,Summer,空蝉 Utsusemi — Cicada Shell [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,空蝉の　目に見るものを　おそれけり,"Utsusemi no
me ni miru mono wo
osore keri","Cicada shell —
it frightened those
who saw it.",平井照敏,Hirai Shobin,,Summer,空蝉 Utsusemi — Cicada Shell [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,炎天や　瓦をすべる　兜虫,"Enten ya
kawara wo suberu
kabuto mushi","A blazing sky —
from roof tiles slips
a beetle.",室生犀星,Muro Saisei,1889 - 1962,Summer,兜虫 Kabutomushi — Beetle [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,1
Modern,ひっぱられ　糸　まっすぐや　兜虫,"Hipparaneru
ito massugu ya
kabuto mushi","The string being pulled,
perfectly straight —
a beetle.",高野素十,Takano Suju,1893-1976,Summer,兜虫 Kabutomushi — Beetle [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,縛されて　意力光る　兜虫,"Bakusaute
nenriki hikaru
kabuto mushi","Harnessed,
his will power gleams —
the beetle.",秋元不死男,Akimoto Fujio,1901 - 1977,Summer,兜虫 Kabutomushi — Beetle [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,夜の山の　あをさ　動かす　兜虫,"Yo no yama no
aosa ugokasu
kabuto mushi","The night mountain's green
stirs —
beetles.",福田甲子雄,Fukuda Kaneo,,Summer,兜虫 Kabutomushi — Beetle [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,一つ追ひ　をれば　二つに　夜の蠅,"Hitotsu oi
toreba futatsu ni
yoru no hae","Chasing one,
now there are two —
nighttime flies.",久保田万太郎,Kubota Mantaro,1889―1963,Summer,蠅 Hae — Flies [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,叩かれて　昼の蚊を吐く　木魚かな,"Takakarete
hiru no ka wo haku
mokugyo kana","When struck, out came
a daytime mosquito —
sutra drum.",夏目漱石,Natsume Soseki,1867 - 1916,Summer,蚊 Ka — Mosquito [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,塵取にすこしかかりて　蟻の道,"Chiritori ni
sukoshi kakarite
ari no michi","On the dust-pan
a part of it lies —
the road of ants.",大橋桜坡子,Ohashi Ohashi,,Summer,蟻 Ari — Ants [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,二階まで　蟻　のぼりきて　午後ふかし,"Nikai made
ari nobori kite
gogo fukashi","To the second floor,
ants have climbed —
late afternoon.",加藤秋邨,Kato Shuuson,1905 - 1993,Summer,蟻 Ari — Ants [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,蟻の列　しづかに蝶を　うかべたる,"Ari no retsu
shizuka ni cho wo
ukabetaru","The row of ants —
quietly, a butterfly
afloat.",篠原梵,Shinohara Bon,1910 - 1975,Summer,蟻 Ari — Ants [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,なめくぢの　左曲りと　右曲り,"Namekuji no
hidari magari to
migi magari","The slug's
left turn and
right turn.",高野素十,Takano Suju,1893-1976,Summer,蛞蝓 Namekuji — Slug [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,なめくぢり　身を絞りつつ　起き返り,"Namekujiri
mi wo shibori tsutsu
okikaeri","The slug,
wringing its body,
gets up.",野見山朱鳥,Nomiyama Shuccho,,Summer,蛞蝓 Namekuji — Slug [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,かたつむり　老いて眠りを　大切に,"Katatsumuri
oite nemuri wo
taisetsu ni","The snail,
growing old, takes a
lot of sleep.",長谷川双魚,Hasegawa Sogyo,,Summer,蝸牛 Katatsumuri — Snail [Summer / Dobutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,余花に逢ふ　再び逢ひし　人のごと,"Yoka ni au
futatabi aishi
hito no goto","To meet remnants of
flowers: like meeting
someone again.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,余花 Yoka — Remnants of Flowers [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,一電車　早きばかりに　余花暮れず,"Hito densha
hayoki bakari ni
yoka kurezu","One tram sooner,
it wouldn't have dusked on
the remnants of flowers.",中村汀女,Nakamura Teijo,1900 - 1988,Summer,余花 Yoka — Remnants of Flowers [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,傘の内　随きくる鹿や　余花の雨,"Kasa no uchi
tsuki kuru shika ya
yoka no ame","Under the umbrella
a deer comes trailing —
rain on flower remnants.",橋本鶏二,Hashimoto Keiji,1907 - 1997,Summer,余花 Yoka — Remnants of Flowers [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,夕風や　白薔薇の花　皆動く,"Yu kaze ya
shiro bara no hana
mina ugoku","An evening breeze —
the white roses
all sway.",正岡子規,Masaoka Shiki,1864―1902,Summer,薔薇 Bara — Rose [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,見るうちに　薔薇たわたわと　散り積る,"Miru uchi ni
bara tawatawa to
chiri tsumoru","While gazing,
the rose crumbled
into a pile.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,薔薇 Bara — Rose [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,ばら展の　ばら競ひつつ　萎えてゆく,"Bara ten no
bara kisoi tsutsu
naete yuku","The roses
of a rose exhibit vie,
as they wither.",山口波津女,Yamaguchi Hatsujo,1907 - 1969,Summer,薔薇 Bara — Rose [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,石楠花に　碁の音響く　山深し,"Shakunage ni
go no oto hibiku
yama fukashi","Among rhododendrons,
the echoes of ""go"" —
the mountain is deep.",高浜虚子,Takahama Kyoshi,1874―1959,Summer,石楠花 Shakunage — Rhododendron [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,1
Modern,石楠花に　躍りゆく瀬や　室生川,"Shakunage ni
odori yuku se ya
Murogawa","By rhododendrons
dancing rapids flow —
Muro river.",水原秋桜子,Mizuhara Shuoshi,1892 - 1981,Summer,石楠花 Shakunage — Rhododendron [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,石楠花を　隠さう雲の　急にして,"Shakunage wo
kakuso kumo no
kyu ni shite","Rhododendrons
will be hidden! The clouds,
so swift.",阿波野青畝,Awano Seiho,1899―1992,Summer,石楠花 Shakunage — Rhododendron [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,3
Modern,石楠花の　夕明りして　われ立てり,"Shakunage no
yu akari shite
ware tateri","In rhododendrons'
evening glow
I stood.",高浜年尾,Takahama Toshio,1900 - 1979,Summer,石楠花 Shakunage — Rhododendron [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,橘の　花や　したがふ　葉三枚,"Tachibana no
hana ya shitagai
ha san mai","A citrus
flower — and three leaves
that seem to follow it.",星野立子,Hoshino Tatsuko,1903－1984,Summer,花橘 Hana tachibana — Citrus Flower [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,紫陽花や　白よりいでし　浅みどり,"Ajisai ya
shiro yori ideshi
asa midori","Hydrangeas —
from white came
pale green.",渡辺水巴,Watanabe Suika,1882 - 1946,Summer,紫陽花 Ajisai — Hydrangea [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,谷坊を呼ぶ峰坊や　夏木立,"Tani bo wo
yobu mine bo ya
natsu kodachi","A valley monk
being called by a peaks monk;
summer grove.",菅野師竹,Sugano Shichikee,,Summer,夏木立 Natsu kodachi — Summer Grove [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,灯ともせば　雨音　わたる　茂りかな,"Hi tomoseba
amaoto wataru
shigeri kana","A light put on,
the sound of rain across
luxuriant growth.",角川源義,Kadokawa Genyoshi,1917 - 1975,Summer,茂 Shigeri — Luxuriant Growth [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,木の闇を　音なくて出づ　揚羽蝶,"Ko no yami wo
oto nakute izu
agebacho","Out of the trees'
darkness, silently,
a swallow-tail butterfly.",山口誓子,Yamaguchi Seishi,1901 - 1994,Summer,木下闇 Ko no shita yami — Under-Trees Darkness [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,若楓　縁の障子を　外しけり,"Waka kaede
en no shoji wo
hazushi keri","Young maple leaves —
the veranda's paper doors,
removed.",佐藤紅緑,Sato Koroku,1874 - 1949,Summer,若楓 Waka kaede — Young Maple Leaves [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
Modern,若楓　枝を平らに　うち重ね,"Waka kaede
eda wo taira ni
uchi kasane","Young maple leaves —
their level boughs,
one over the other.",富安風生,Tomiyasu Fusei,1885 – 1979,Summer,若楓 Waka kaede — Young Maple Leaves [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,4
Modern,山蛙　常緑木落葉　時らず,"Yama kawazu
tokiwagi ochiba
toki shirazu","Mountain frog —
evergreens' leaves fall
at any moment.",臼田亜浪,Usuda Aro,1879 - 1951,Summer,常緑木落葉 Tokiwagi ochiba — Evergreens' Fallen Leaves [Summer / Shokubutsu],,,,,,,,,,,,,,,,,,,,,,2
